Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),pg/µL,Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Copies/uL linked molecules,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-
M25,NTC,,,,1,0,,,,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,0.211200327,0,0.211200327,0,17845,0,17845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H06,0.096502021,0,0.096502021,0,,,,,,,,,,,,,FALSE,0,0,0,0
A01,3053,,,,1,1343.66394,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,26873.2793,,,1371.435791,1316.492065,15389,10101,5288,,,,,,,,,967.5810547,,,10.66031641,12.65696673,,,,,,,,,,,,7142.223505,537.4492446,4872.677317,,,,,1357.756714,1329.727417,,,,,,,,,,,,,No,0,0,0,0
A02,3053,,,,1,1288.973877,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,25779.47656,,,1315.426636,1263.065918,15846,10159,5687,,,,,,,,,967.5810547,,,11.79168053,12.94231235,,,,,,,,,,,,7275.810775,545.7739534,4860.455518,,,,,1302.400635,1275.688843,,,,,,,,,,,,,No,0,0,0,0
A03,3061,,,,1,101.3673553,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2027.347168,,,106.0421219,96.7098999,23429,1814,21615,,,,,,,,,967.5810547,,,6.589746667,13.06972618,,,,,,,,,,,,5028.218905,380.554768,740.402083,,,,,103.750267,98.98895264,,,,,,,,,,,,,No,0,0,0,0
A04,3061,,,,1,101.2206802,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2024.413574,,,107.8382797,94.63771057,11692,904,10788,,,,,,,,,967.5810547,,,3.259760632,8.634140999,,,,,,,,,,,,4308.793857,350.6313447,656.6678578,,,,,104.5926514,97.85771942,,,,,,,,,,,,,No,0,0,0,0
A05,3069,,,,1,124.3010788,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2486.021484,,,130.5619965,118.071167,16186,1523,14663,,,,,,,,,967.5810547,,,7.075655412,13.69705056,,,,,,,,,,,,6990.263757,552.5736646,1158.319495,,,,,127.4915314,121.1186981,,,,,,,,,,,,,No,0,0,0,0
A06,3069,,,,1,112.0132523,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2240.265137,,,118.0136719,106.0413208,15798,1346,14452,,,,,,,,,967.5810547,,,8.210027051,14.2812908,,,,,,,,,,,,6656.383152,522.4395319,1045.055566,,,,,115.0711136,108.9627991,,,,,,,,,,,,,No,0,0,0,0
B01,3054,,,,1,968.6576538,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,19373.15234,,,989.9979858,947.6732788,15746,8456,7290,,,,,,,,,967.5810547,,,10.65815457,13.95451222,,,,,,,,,,,,6717.108917,519.3251985,3847.691712,,,,,979.5003052,957.9075928,,,,,,,,,,,,,No,0,0,0,0
B02,3054,,,,1,1001.508484,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,20030.16992,,,1022.683289,980.6842651,16779,9211,7568,,,,,,,,,967.5810547,,,10.37574708,13.68310052,,,,,,,,,,,,6982.650681,537.4307385,4075.59874,,,,,1012.267395,990.8408203,,,,,,,,,,,,,No,0,0,0,0
B03,3062,,,,1,1411.139771,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,28222.79492,,,1438.491211,1384.370361,17192,11593,5599,,,,,,,,,967.5810547,,,11.05949647,12.27840694,,,,,,,,,,,,7173.410474,544.1015949,5014.412079,,,,,1425.020264,1397.410645,,,,,,,,,,,,,No,0,0,0,0
