Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),pg/µL,Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Copies/uL linked molecules,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-
G02,3105,,,,1,1038.50854492188,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,20770.171875,,,1060.35046386719,1017.03942871094,16636,9350,7286,,,,,,,,,837.905212402344,,,9.95605171243158,9.82841672221371,,,,,,,,,,,,7095.71475881648,533.788211563868,4221.81497381513,,,,,1049.60498046875,1027.50915527344,,,,,,,,,,,,,No,0,0,0,0
G03,3113,,,,1,936.969055175781,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,18739.380859375,,,956.629333496094,917.611267089844,17669,9280,8389,,,,,,,,,837.905212402344,,,10.0724081001472,9.67285234984744,,,,,,,,,,,,7014.53091595091,530.23896166576,3935.87761330231,,,,,946.961364746094,927.055358886719,,,,,,,,,,,,,No,0,0,0,0
G04,3113,,,,1,925.114807128906,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,18502.296875,,,944.985961914063,905.552673339844,16990,8847,8143,,,,,,,,,837.905212402344,,,10.1727316428006,9.5209177343039,,,,,,,,,,,,7154.56791984875,542.202528511206,3985.3806696038,,,,,935.213928222656,915.096069335938,,,,,,,,,,,,,No,0,0,0,0
G05,3121,,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.206366017460823,0,18263,0,18263,,,,,,,,,837.905212402344,,,,10.3813865346788,,,,,,,,,,,,,540.548665760055,540.548665760055,,,,,0.0942932143807411,0,,,,,,,,,,,,,No,0,0,0,0
G06,3121,,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.207217052578926,0,18188,0,18188,,,,,,,,,837.905212402344,,,,10.806359009409,,,,,,,,,,,,,529.140555996514,529.140555996514,,,,,0.0946820601820946,0,,,,,,,,,,,,,No,0,0,0,0
H01,3106,,,,1,106.244422912598,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2124.88842773438,,,113.031578063965,99.4936981201172,11692,947,10745,,,,,,,,,837.905212402344,,,4.20808702380521,5.1175228089925,,,,,,,,,,,,5715.77980146237,462.230963638185,887.745054419873,,,,,109.702674865723,102.79564666748,,,,,,,,,,,,,No,0,0,0,0
H02,3106,,,,1,96.9978408813477,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1939.95678710938,,,102.569625854492,91.4506378173828,15765,1170,14595,,,,,,,,,837.905212402344,,,5.06231618100032,6.10062192054582,,,,,,,,,,,,5663.78864839994,451.270788180073,838.117974761566,,,,,99.8375091552734,94.1645812988281,,,,,,,,,,,,,No,0,0,0,0
H03,3114,,,,1,621.116271972656,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,12422.3251953125,,,636.285766601563,606.127502441406,17070,6652,10418,,,,,,,,,837.905212402344,,,12.0725837474477,10.1460994778055,,,,,,,,,,,,7050.15736995658,533.20914527335,3072.79553019385,,,,,628.8330078125,613.446655273438,,,,,,,,,,,,,No,0,0,0,0
H04,3114,,,,1,653.301879882813,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,13066.037109375,,,668.969970703125,637.826599121094,17072,6916,10156,,,,,,,,,837.905212402344,,,12.436397246719,9.76264125541265,,,,,,,,,,,,7091.27671551856,538.346800862358,3192.98968334609,,,,,661.271484375,645.382568359375,,,,,,,,,,,,,No,0,0,0,0
H05,gBlock 50 copies,,,,1,6.42220640182495,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,128.444122314453,,,7.81509113311768,5.20637321472168,18458,94,18364,,,,,,,,,837.905212402344,,,26.7679834513269,10.1277796120998,,,,,,,,,,,,7580.58541805186,565.110421099504,600.837729026339,,,,,7.10625743865967,5.78378009796143,,,,,,,,,,,,,No,0,0,0,0
H06,NTC,,,,1,0,,Manual,Droplets Analyzed Manually,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.190297335386276,0,19805,0,19805,,,,,,,,,837.905212402344,,,,11.0364353283263,,,,,,,,,,,,,534.56507002694,534.56507002694,,,,,0.08695138245821,0,,,,,,,,,,,,,No,0,0,0,0
