Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),pg/µL,Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Copies/uL linked molecules,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-
M11,3204,,,,1,53.7626762390137,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,56.4792404174805,51.0997428894043,56.3425445556641,51.1880912780762,39961,1672,38289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"F03, F04",55.1618118286133,52.4171714782715,55.0782737731934,52.4484558105469,,,,,,,,,,,,,False,0,0,0,0
M12,3212,,,,1,24.3414745330811,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,27.7307949066162,21.0912189483643,26.0977401733398,22.5876560211182,38559,739,37820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"F05, F06",26.1047763824463,22.7172374725342,25.2372226715088,23.4463634490967,,,,,,,,,,,,,False,0,0,0,0
M13,3205,,,,1,41.2751846313477,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,47.1521186828613,35.4503746032715,43.5582504272461,38.9962577819824,38970,1258,37712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G03, G04",44.2863845825195,38.3161087036133,42.4394950866699,40.1119537353516,,,,,,,,,,,,,False,0,0,0,0
M14,3213,,,,1,0,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,0.0962187871336937,0,0.0962187871336937,0,39168,0,39168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G05, G06",0.0439655482769012,0,0.0439655482769012,0,,,,,,,,,,,,,False,0,0,0,0
M15,3206,,,,1,109.659423828125,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,113.514450073242,105.81616973877,113.514450073242,105.81616973877,37371,3120,34251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03, H04",111.624794006348,107.697113037109,111.624794006348,107.697113037109,,,,,,,,,,,,,False,0,0,0,0
M16,gBlock 50 copies,,,,1,9.19148540496826,,,,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,10.6732110977173,7.71150350570679,10.6732110977173,7.71150350570679,20328,148,20180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H05,9.94725036621094,8.43617534637451,9.94725036621094,8.43617534637451,,,,,,,,,,,,,False,0,0,0,0
M17,NTC,,,,1,0,,,,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,0.186779320240021,0,0.186779320240021,0,20178,0,20178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H06,0.085343986749649,0,0.085343986749649,0,,,,,,,,,,,,,False,0,0,0,0
A03,3199,,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.198684737086296,0,18969,0,18969,,,,,,,,,895.261840820313,,,,12.5108452813966,,,,,,,,,,,,,523.752493470664,523.752493470664,,,,,0.0907836332917213,0,,,,,,,,,,,,,No,0,0,0,0
A04,3199,,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.214518457651138,0,17569,0,17569,,,,,,,,,895.261840820313,,,,12.6030059275495,,,,,,,,,,,,,531.039850436804,531.039850436804,,,,,0.0980180725455284,0,,,,,,,,,,,,,No,0,0,0,0
A05,3207,,,,1,403.926574707031,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,8078.53125,,,414.994842529297,392.954833984375,18954,5206,13748,,,,,,,,,895.261840820313,,,10.9858814295016,12.2249766530401,,,,,,,,,,,,6892.52763068323,531.828992895238,2278.89014665298,,,,,409.561492919922,398.316802978516,,,,,,,,,,,,,No,0,0,0,0
